courseId,2025-03-03 10:00:00,2025-03-03 14:00:00,2025-03-04 10:00:00,2025-03-04 14:00:00,2025-03-05 10:00:00,2025-03-05 14:00:00,2025-03-06 10:00:00,2025-03-06 14:00:00,2025-03-07 10:00:00,2025-03-07 14:00:00,2025-03-10 10:00:00,2025-03-10 14:00:00,2025-03-11 10:00:00,2025-03-11 14:00:00,2025-03-12 10:00:00,2025-03-12 14:00:00,2025-03-13 10:00:00,2025-03-13 14:00:00,2025-03-14 10:00:00,2025-03-14 14:00:00,2025-03-17 10:00:00,2025-03-17 14:00:00,2025-03-18 10:00:00,2025-03-18 14:00:00,2025-03-19 10:00:00,2025-03-19 14:00:00,2025-03-20 10:00:00,2025-03-20 14:00:00,2025-03-21 10:00:00,2025-03-21 14:00:00,2025-03-24 10:00:00,2025-03-24 14:00:00,2025-03-25 10:00:00,2025-03-25 14:00:00,2025-03-26 10:00:00,2025-03-26 14:00:00
MA982,3,1,2,1,2,3,3,3,4,3,5,3,2,2,3,4,2,4,3,2,3,3,1,3,4,3,2,5,2,2,3,4,3,3,5,4
PY026,2,4,4,2,3,4,2,2,4,4,1,3,3,3,5,3,3,5,1,1,3,3,1,3,3,4,1,3,2,3,3,5,1,3,2,3
PY028,4,5,3,4,2,1,4,2,1,3,3,1,4,3,3,2,3,4,5,5,3,5,2,1,4,2,1,5,4,2,4,4,5,3,4,4
PY036,3,3,3,3,5,3,1,4,2,3,1,3,5,4,2,5,3,3,3,5,1,3,3,1,5,3,4,2,4,4,3,3,5,4,3,3
PY094,4,1,3,5,5,4,2,5,3,2,3,4,2,5,5,1,5,5,1,2,3,3,4,3,5,5,3,3,3,3,3,2,1,2,5,2
PY096,1,3,1,1,3,3,1,3,3,3,4,2,3,4,5,4,3,3,3,4,4,3,2,3,2,5,2,2,4,1,2,3,3,3,3,2
PY116,3,3,4,3,3,3,2,2,4,2,3,1,4,5,3,3,3,4,1,3,3,3,2,2,4,1,3,3,2,3,4,3,4,3,3,3
PY121,5,3,3,3,3,2,1,4,2,3,5,3,1,4,2,3,3,2,2,2,1,2,5,3,4,3,3,2,2,3,4,1,3,1,3,3
PY132,4,2,2,3,5,3,3,3,1,4,2,4,3,3,1,4,2,3,4,3,3,5,2,5,2,3,2,1,2,1,5,4,1,2,3,3
PY133,4,3,3,3,3,2,3,1,3,3,4,2,3,2,3,4,4,5,5,4,2,2,3,5,3,2,5,3,3,4,4,4,4,3,3,3
PY134,4,3,2,3,3,1,4,2,2,2,3,2,3,5,4,4,3,4,4,5,1,1,2,5,3,3,3,4,5,4,4,3,3,4,4,3
PY150,1,1,2,3,3,5,3,2,2,4,3,3,3,2,1,3,3,3,3,5,4,3,3,3,2,5,3,5,5,3,2,3,3,4,1,3
PY160,5,5,2,4,2,4,2,5,3,3,2,2,3,4,4,4,4,5,4,2,4,3,5,3,2,2,3,2,5,2,2,1,2,3,3,2
PY197,1,3,4,3,2,3,3,3,3,5,1,2,2,3,1,3,5,1,3,4,2,1,3,1,4,1,3,4,2,2,2,4,4,2,4,4
PY200,5,3,4,3,4,1,2,4,4,3,3,3,1,1,1,3,2,2,5,2,3,4,2,2,3,3,3,3,5,1,4,2,3,1,3,4
PY209,1,2,3,2,4,4,4,3,3,2,3,3,5,5,5,3,3,4,4,4,2,4,3,3,4,3,3,3,3,1,3,3,3,4,3,4
PY226,3,3,1,2,4,1,5,2,5,3,3,1,3,2,3,3,4,4,3,2,3,4,2,3,1,2,3,3,3,3,2,2,3,3,1,3
PY235,3,1,4,3,2,3,3,5,4,3,2,4,4,2,1,4,4,2,3,2,2,3,3,4,3,2,4,1,4,4,2,2,4,3,1,4
PY236,3,3,3,3,3,2,3,3,4,3,3,1,4,3,3,5,4,3,4,5,4,3,3,2,3,3,3,3,2,1,3,3,3,5,4,3
PY251,2,3,3,3,2,1,2,3,4,4,3,4,5,4,4,5,3,1,5,3,4,4,3,3,3,2,2,3,2,3,2,4,4,3,3,5
PY273,1,3,2,3,2,2,2,3,3,3,3,2,4,3,2,2,4,4,3,3,3,3,4,3,2,1,2,3,2,3,3,3,3,3,3,4
PY276,3,3,4,4,4,3,3,3,3,2,4,3,3,3,3,4,3,2,1,4,4,2,3,2,5,2,2,2,4,4,3,2,3,2,1,4
PY294,4,5,3,2,4,2,2,2,5,4,2,1,4,4,3,2,3,3,5,2,3,2,3,2,4,2,3,3,4,4,1,1,3,3,2,4
PY295,2,5,1,2,3,3,2,4,3,1,4,5,3,4,2,2,3,5,3,1,3,1,2,3,3,1,2,3,3,3,4,2,2,4,3,3
PY305,5,3,1,5,1,3,3,3,3,3,4,5,1,4,2,1,5,3,2,3,2,3,3,4,1,2,1,1,5,5,4,3,4,1,2,3
PY308,4,3,3,2,3,4,3,3,3,4,3,3,3,1,4,5,3,2,3,3,2,1,4,4,4,3,4,3,3,4,5,4,4,4,3,4
PY315,3,2,4,5,3,4,2,5,3,3,4,4,4,5,1,2,4,5,3,1,3,3,4,1,2,4,2,4,3,3,1,2,3,4,3,1
PY318,4,1,5,2,3,1,3,3,3,1,4,4,3,3,3,2,5,2,3,3,3,4,2,4,3,1,3,4,3,3,3,3,4,2,3,3
PY322,2,5,1,2,4,2,4,4,2,2,2,2,2,4,4,1,4,1,3,2,1,4,3,3,3,1,4,4,1,3,3,3,3,3,5,3
PY329,3,3,3,3,3,3,3,2,3,4,4,4,3,2,3,2,4,2,4,4,4,4,3,3,3,2,2,2,5,2,4,2,5,3,3,3
PY334,4,2,4,3,2,1,4,2,4,2,3,3,3,3,4,4,3,3,3,5,4,2,2,5,2,5,3,1,3,3,4,3,3,5,1,3
PY355,3,1,1,3,2,3,3,3,3,3,2,2,3,5,2,3,4,4,5,2,1,3,2,3,4,3,2,2,5,3,5,4,5,4,3,4
PY366,3,2,2,3,2,2,3,5,3,3,2,2,3,4,3,3,4,1,3,4,3,1,2,3,2,4,1,2,2,5,4,4,3,4,4,3
PY375,5,4,5,4,4,5,3,4,2,4,4,4,4,3,3,1,2,3,3,2,2,3,4,3,1,4,2,3,2,5,1,4,3,1,1,3
PY376,4,1,4,3,2,1,5,3,2,3,2,3,1,5,3,5,3,3,5,3,3,1,5,1,4,3,1,1,5,4,3,3,2,3,3,4
PY389,3,5,1,1,5,3,3,4,3,1,3,2,2,2,3,1,4,3,2,3,4,3,2,2,4,2,1,3,2,5,4,3,4,3,4,3
PY410,1,5,4,5,4,3,2,2,2,2,3,3,3,3,3,3,5,3,1,3,4,3,5,1,2,2,4,3,2,2,3,5,3,2,3,3
PY419,3,3,3,5,2,4,5,3,2,4,4,2,3,3,2,4,3,4,3,3,3,2,4,3,4,4,3,2,5,3,5,3,2,4,4,4
PY426,1,4,3,3,5,3,2,3,3,4,2,4,4,2,1,3,4,3,4,3,3,1,1,4,4,3,3,3,2,3,3,3,3,4,3,3
PY440,3,4,3,2,5,3,2,3,4,3,3,2,3,2,3,3,3,3,3,3,2,2,2,4,4,4,3,3,4,3,1,5,1,3,3,4
PY446,5,5,3,3,1,3,4,3,1,2,3,2,3,3,3,1,4,3,3,3,3,4,5,1,1,3,2,5,3,3,3,3,2,4,1,5
PY505,2,4,1,3,3,1,3,3,3,3,4,2,1,3,4,4,3,4,4,2,2,3,2,3,3,3,2,4,3,3,5,2,3,3,4,2
PY512,4,5,3,2,3,2,3,4,3,1,3,3,3,3,4,3,5,5,1,2,3,2,3,3,1,2,1,1,3,3,5,2,5,1,3,2
PY526,4,1,5,1,2,3,4,5,3,4,4,3,3,1,3,4,3,4,4,4,2,2,1,5,2,3,2,1,2,1,3,5,3,4,3,4
PY537,5,5,1,4,2,3,3,3,3,2,4,3,1,3,3,1,2,5,4,2,3,3,3,3,1,3,2,3,5,5,5,5,1,4,2,4
PY571,4,3,3,2,2,5,4,2,2,2,5,5,3,3,4,2,5,3,1,3,3,3,3,4,4,3,3,2,3,2,5,5,2,4,4,5
PY593,3,4,3,1,1,2,2,2,4,4,5,3,5,3,3,3,4,2,4,4,5,5,3,4,5,5,4,4,2,4,2,3,3,3,3,4
PY603,4,3,3,5,3,3,3,5,3,5,3,2,2,3,3,3,3,3,4,4,4,5,3,1,2,3,3,5,4,2,3,3,5,1,3,5
PY622,5,3,1,3,4,3,5,3,3,4,3,3,3,4,2,3,3,3,5,3,3,3,4,2,4,1,3,3,2,1,2,2,4,4,1,2
PY623,4,2,5,2,4,3,2,2,3,3,3,2,3,3,3,2,3,3,5,4,2,2,1,2,2,2,2,2,3,2,2,3,2,2,1,3
PY638,4,1,3,3,3,4,4,1,3,3,5,4,2,2,4,3,3,3,2,4,4,3,3,3,2,2,1,5,3,1,3,1,1,3,3,3
PY645,3,3,3,3,3,3,3,3,2,1,3,3,3,5,3,4,3,2,5,4,3,2,2,4,1,3,3,2,4,4,3,3,4,3,3,3
PY652,2,5,3,3,4,3,2,4,1,3,3,3,4,3,4,3,5,3,3,5,1,2,5,5,4,3,3,2,3,3,1,3,3,3,3,4
PY681,3,3,3,2,3,3,3,5,3,2,3,4,3,4,4,1,2,3,2,3,4,3,3,3,2,4,3,3,2,4,3,1,5,4,3,3
PY713,5,4,3,3,2,2,2,2,4,2,4,3,3,3,3,3,3,4,3,4,4,4,2,5,3,4,3,3,5,2,3,2,2,4,1,4
PY714,3,3,3,2,5,4,3,1,3,2,4,4,3,4,2,3,4,1,3,3,3,3,3,3,2,2,3,2,4,4,3,4,3,2,3,3
PY747,1,3,1,3,3,3,2,1,3,4,3,3,3,4,3,1,2,2,3,1,2,3,3,4,3,5,5,4,5,2,4,3,4,3,2,5
PY755,2,4,3,3,3,2,5,5,4,4,1,3,3,3,2,3,3,2,2,1,4,3,2,4,2,3,4,3,3,2,2,3,1,4,3,3
PY773,2,4,3,3,3,3,3,3,3,3,1,1,2,2,4,3,5,3,3,4,3,3,3,3,4,3,5,5,3,1,1,2,1,3,1,3
PY776,2,3,2,4,4,3,5,2,4,3,3,1,2,4,3,2,3,2,1,5,3,3,5,3,3,2,3,3,1,3,4,3,4,2,2,3
PY783,2,1,1,4,1,2,2,4,3,2,4,4,3,2,3,5,1,2,2,3,3,2,2,5,4,5,4,3,2,3,3,3,3,5,1,2
PY786,3,4,5,3,1,3,5,3,4,2,1,3,4,5,4,3,3,4,1,5,3,5,4,2,2,3,2,3,3,3,1,5,3,4,1,4
PY808,2,3,3,5,3,2,4,3,2,3,2,2,3,2,3,3,4,5,2,4,5,3,5,3,4,3,3,4,3,2,2,4,4,3,3,2
PY827,3,4,4,3,5,4,2,3,2,3,4,2,4,3,4,1,1,3,4,4,3,2,2,4,2,3,3,3,3,5,4,4,3,2,5,2
PY841,3,2,3,3,4,5,3,1,3,3,5,1,2,3,4,3,2,3,3,2,4,1,3,4,1,4,4,1,4,3,3,4,4,3,2,2
PY845,4,5,1,1,4,3,2,2,3,5,5,3,5,2,4,2,4,3,2,5,2,5,2,1,4,3,3,1,3,3,3,3,3,5,3,3
PY847,3,3,2,3,4,4,3,3,3,3,4,4,1,4,4,1,2,4,3,4,2,1,2,3,3,4,4,5,1,2,1,3,2,3,2,2
PY869,3,3,4,4,2,4,3,3,1,4,1,2,1,3,3,4,4,5,4,2,3,3,3,3,4,1,4,2,1,3,3,1,3,3,1,4
PY875,2,4,3,3,4,4,4,2,1,3,3,5,3,3,3,4,2,5,3,4,3,4,1,4,3,3,2,4,2,2,2,1,3,2,2,3
PY881,3,3,3,3,3,4,1,4,2,4,3,2,3,4,3,3,1,5,4,3,4,3,4,3,3,1,5,4,4,3,2,3,4,5,2,3
PY911,4,2,3,2,3,4,4,3,3,3,4,3,3,5,4,4,5,3,4,3,1,3,3,2,5,1,5,2,3,3,4,2,5,4,4,2
PY915,3,5,2,2,3,5,3,3,3,5,1,2,2,1,3,2,3,3,3,5,2,3,2,3,4,4,3,4,4,2,2,3,5,3,2,4
PY919,2,3,1,1,3,3,2,4,2,3,3,4,4,1,2,4,3,3,2,5,5,1,3,4,3,3,3,1,4,3,3,2,4,4,3,5
PY925,2,4,3,2,2,3,4,4,3,1,5,3,3,4,2,3,1,2,4,2,3,2,3,1,4,1,4,3,3,4,2,2,2,3,5,2
PY929,4,3,1,5,5,5,3,2,3,3,3,4,4,2,3,5,2,3,1,3,3,1,1,3,3,1,4,3,2,4,2,2,4,2,4,4
PY958,3,1,1,2,4,3,1,3,2,2,2,4,1,3,1,3,3,1,3,3,2,4,3,4,3,4,3,2,4,4,5,1,3,3,3,5
PY986,3,3,3,2,3,1,2,2,3,3,4,3,3,2,4,1,5,3,2,3,1,2,3,3,2,3,4,3,2,2,1,4,3,3,2,2
PY987,4,3,5,5,4,2,2,2,5,3,4,5,4,3,2,2,3,5,5,2,2,3,3,2,3,5,5,3,3,2,4,1,2,1,3,4
PY988,5,3,4,2,3,4,3,1,4,2,1,3,1,3,3,2,5,4,2,4,3,4,4,2,3,4,3,1,1,2,1,3,2,2,3,5
ST006,5,2,4,5,5,4,4,2,1,3,1,5,3,5,4,3,2,2,3,4,5,2,2,1,2,4,2,3,3,3,3,3,3,3,2,3
ST011,5,4,3,4,4,3,4,3,4,2,5,3,3,3,3,2,1,3,3,3,1,3,2,2,2,3,1,2,3,2,3,3,4,4,5,3
ST016,3,5,3,3,3,3,1,4,5,1,4,2,2,3,1,3,1,3,3,5,4,2,3,5,4,3,3,3,3,4,2,5,2,3,1,3
ST028,3,2,5,3,3,3,2,3,3,3,4,2,3,1,3,3,1,3,3,5,3,2,2,1,1,3,4,2,3,3,3,2,5,4,5,2
ST030,3,4,4,1,5,5,2,3,3,4,3,2,1,2,1,2,3,4,3,3,2,3,4,3,3,2,3,4,3,2,4,1,3,2,5,4
ST035,3,3,3,2,4,3,3,1,2,3,3,2,2,3,1,3,3,3,4,1,4,4,3,5,4,5,3,3,3,1,5,3,3,5,5,2
ST055,4,3,3,5,4,3,3,3,3,2,3,2,3,4,1,4,1,3,3,4,4,3,1,3,3,3,2,2,2,3,3,3,3,5,3,3
ST069,1,3,3,3,4,4,4,1,3,3,3,3,4,3,2,2,2,2,2,1,4,3,1,3,5,3,5,3,5,2,2,3,5,4,3,1
ST074,3,1,3,2,3,4,2,3,2,2,3,2,5,3,2,3,2,2,2,2,4,4,3,3,3,2,3,3,1,3,4,4,2,1,1,5
ST105,4,4,3,3,2,4,4,3,3,4,1,4,3,3,3,3,2,5,5,3,3,3,3,5,2,2,5,2,4,2,5,4,5,5,1,3
ST134,3,4,2,5,2,4,3,3,3,2,3,3,3,4,3,3,5,4,1,4,5,5,4,3,2,3,3,2,2,3,3,2,3,4,2,5
ST135,3,2,1,3,2,4,4,4,3,3,2,3,3,3,5,3,4,3,3,4,2,3,3,2,3,3,2,4,3,3,3,4,1,3,3,4
ST137,3,2,3,3,1,4,1,1,1,3,3,2,4,2,3,2,5,4,4,1,3,3,3,3,4,1,3,3,3,2,2,3,5,5,2,2
ST156,3,3,4,3,3,3,2,3,3,4,2,3,5,3,5,3,5,3,1,4,4,3,3,5,2,3,1,2,3,4,4,5,1,3,2,1
ST159,2,2,3,2,3,5,4,4,4,3,4,4,2,4,3,1,3,3,3,2,3,3,5,4,4,2,3,3,3,1,3,3,3,1,3,4
ST170,3,4,3,4,1,2,3,5,3,3,2,3,3,4,3,3,1,1,3,3,3,4,1,3,4,3,3,3,3,2,2,2,4,2,5,4
ST171,3,4,1,3,5,1,2,1,3,2,3,4,2,4,1,2,2,4,4,2,1,4,3,2,3,4,1,1,2,3,2,4,4,3,2,5
ST176,3,3,5,4,3,3,1,5,4,3,4,4,2,3,2,4,2,3,3,1,2,3,2,3,3,3,3,3,2,3,3,4,2,3,2,2
ST215,3,2,3,5,2,3,5,2,3,2,3,3,3,3,4,1,5,2,2,5,4,4,2,4,3,4,5,2,3,4,3,1,2,3,2,2
ST217,3,2,1,2,4,1,4,4,3,2,4,3,2,3,2,3,3,3,3,5,3,3,4,3,3,4,4,3,2,3,3,3,2,3,3,2
ST220,5,4,4,3,3,4,3,3,2,3,5,1,3,3,3,1,4,1,4,1,2,4,4,5,2,3,1,2,2,1,4,2,3,3,2,5
ST229,3,5,5,5,4,2,2,3,3,4,4,2,1,2,3,1,3,3,2,3,3,3,5,2,3,4,3,3,3,3,1,3,3,3,3,3
ST249,3,2,2,3,2,3,3,2,4,3,2,2,3,3,4,3,5,2,3,4,2,2,3,5,3,3,3,1,3,1,3,4,3,5,2,3
ST263,4,2,2,3,3,5,3,4,4,2,4,2,1,4,2,3,3,2,3,3,3,5,3,1,2,4,3,5,3,2,2,3,3,2,3,4
ST270,4,3,4,2,2,1,2,5,2,3,3,3,3,3,3,5,1,1,3,3,3,5,4,4,3,2,4,4,3,4,5,3,2,3,5,2
ST273,3,3,2,3,3,4,4,4,2,1,4,3,2,1,3,2,3,4,3,5,2,3,2,4,5,3,3,2,4,3,4,2,3,3,4,3
ST291,3,5,1,3,3,2,3,4,3,3,4,5,4,4,5,4,5,4,3,3,5,3,4,2,5,3,2,4,3,2,2,1,1,3,4,3
ST294,3,4,3,3,3,3,2,5,1,3,2,3,3,3,2,2,4,2,4,3,1,2,4,3,2,4,4,3,3,2,1,3,4,3,3,3
ST298,3,3,3,1,4,2,3,3,4,4,2,3,2,2,5,2,2,2,3,5,2,3,3,3,3,3,3,4,1,1,5,4,4,3,3,3
ST304,1,4,3,5,3,2,3,1,4,3,3,5,5,5,2,4,5,3,2,4,4,4,2,2,3,3,3,2,2,3,2,3,3,3,4,2
ST372,5,4,3,5,2,3,1,3,3,3,1,1,3,2,4,3,3,1,2,3,5,3,4,4,1,5,3,5,3,2,5,2,4,2,3,3
ST395,5,2,3,3,5,3,3,3,2,4,1,4,3,2,3,4,3,2,1,4,3,5,3,3,3,3,5,3,2,3,3,4,5,3,3,3
ST397,5,5,5,2,3,2,3,1,2,3,3,2,2,4,2,4,3,4,2,2,3,5,2,1,5,2,2,5,4,3,5,3,1,4,3,3
ST405,5,2,3,3,2,3,3,4,4,3,3,3,3,2,3,3,3,5,2,3,3,3,1,3,2,4,4,2,2,2,2,2,2,3,3,3
ST409,3,4,5,3,1,2,2,3,3,3,2,4,2,2,3,2,3,5,4,2,3,3,5,5,2,5,2,3,3,2,4,3,4,5,4,3
ST422,4,3,4,2,3,4,4,5,1,3,3,3,3,2,4,5,1,2,2,3,4,1,3,2,5,4,5,2,3,2,3,2,4,3,3,4
ST424,3,2,3,5,3,3,5,3,5,2,3,2,3,2,2,2,3,2,4,2,3,1,2,4,4,4,3,2,2,3,4,5,2,3,2,4
ST432,2,3,5,4,1,1,4,3,4,2,4,4,4,3,2,2,5,2,2,2,4,4,4,3,5,1,4,3,3,2,1,3,2,3,2,2
ST444,4,5,5,3,4,4,3,3,2,2,4,3,3,1,2,4,3,3,3,3,5,5,1,3,3,3,3,2,4,3,5,1,2,3,3,3
ST461,5,3,3,5,3,3,4,3,3,2,3,1,5,2,2,3,4,4,3,4,3,3,4,2,4,3,5,2,5,3,3,3,5,3,3,4
ST471,2,2,4,2,4,3,3,2,4,4,3,3,2,4,3,2,4,4,1,4,4,5,2,3,5,1,3,3,3,3,5,2,3,3,2,2
ST495,5,3,3,4,1,4,2,4,2,4,3,3,3,2,5,2,3,2,5,3,2,3,5,3,3,2,1,2,3,4,4,4,2,4,3,3
ST502,3,1,1,3,2,3,3,5,5,5,4,5,4,5,3,4,2,3,5,3,2,3,4,4,3,2,5,4,2,4,3,3,4,4,3,1
ST503,2,5,4,3,3,3,4,3,3,4,2,2,3,3,4,3,2,3,2,1,3,5,4,4,4,4,4,3,3,2,3,5,3,2,3,3
ST505,5,2,4,3,5,3,4,1,2,3,3,3,2,3,3,3,1,5,3,2,3,3,3,3,4,5,2,1,2,3,2,4,3,3,3,5
ST525,1,4,3,3,3,1,3,4,1,3,2,3,4,3,3,2,4,3,1,3,2,4,2,3,2,3,3,4,3,1,2,5,3,3,5,1
ST526,3,2,2,2,4,3,1,1,2,4,3,5,4,4,2,2,3,3,3,1,5,1,2,3,2,2,2,1,2,2,3,3,3,3,2,2
ST533,4,3,1,5,3,2,5,3,5,2,2,3,1,1,4,2,5,3,4,3,3,3,3,3,2,1,1,3,4,2,2,5,3,5,5,1
ST566,5,1,5,3,3,4,4,3,3,2,4,2,4,3,3,3,4,5,2,5,5,4,4,3,1,3,4,5,3,4,4,2,2,4,2,2
ST574,3,4,3,4,2,2,3,4,3,1,3,4,2,1,3,1,3,1,2,3,2,2,4,1,3,4,2,2,3,3,3,4,2,3,5,1
ST582,1,3,5,2,3,1,3,1,3,3,5,4,4,2,1,3,3,3,2,3,2,3,1,4,1,5,4,4,5,1,3,4,2,3,3,3
ST585,5,3,1,5,2,4,5,4,3,4,3,3,2,2,4,3,3,3,4,4,2,3,2,3,1,4,2,2,4,1,3,5,3,4,4,2
ST619,3,3,2,2,3,4,4,3,3,3,4,2,2,3,3,4,3,2,2,5,2,1,4,3,3,3,5,2,3,3,1,3,4,3,4,3
ST634,4,4,3,4,3,3,3,2,4,3,3,2,3,5,4,3,3,3,2,3,3,5,3,3,5,3,2,3,3,4,2,4,4,3,2,3
ST658,3,3,3,3,5,3,3,4,2,2,5,2,2,3,1,3,3,3,2,5,2,3,5,3,2,1,5,4,5,3,3,2,5,3,3,3
ST670,2,3,3,2,2,3,3,2,1,5,1,1,3,2,3,4,3,4,5,2,3,3,3,4,4,3,1,1,3,1,4,3,3,3,4,4
ST673,4,3,1,3,3,5,3,3,4,3,3,2,1,4,4,3,3,3,3,2,4,3,3,1,3,2,3,3,3,2,4,3,3,3,3,3
ST681,4,4,3,3,2,1,3,5,3,3,2,3,3,4,2,3,5,4,4,3,5,4,4,5,5,2,2,3,3,3,3,1,1,3,2,4
ST691,5,3,3,1,3,4,3,2,4,5,2,2,3,1,4,5,3,4,3,3,3,4,4,1,3,3,4,3,3,4,3,2,4,2,1,2
ST705,2,3,3,3,2,2,3,3,3,2,1,1,2,4,3,1,3,3,3,2,4,3,3,3,2,4,3,1,3,5,3,3,3,2,3,3
ST720,4,3,3,4,4,3,1,4,2,2,3,3,4,3,1,3,3,4,3,1,3,2,1,4,3,3,3,3,1,2,2,5,4,3,1,2
ST721,4,5,1,5,3,2,2,4,3,4,2,3,2,1,2,4,3,2,3,4,2,5,5,3,3,3,2,3,2,5,4,1,3,3,4,3
ST745,3,2,3,2,2,3,3,5,3,3,5,4,3,3,5,3,4,1,4,2,2,4,3,3,3,2,1,3,2,3,4,2,1,5,4,1
ST746,1,3,3,4,3,5,3,1,3,3,2,1,1,3,3,1,3,3,5,4,5,5,3,3,2,3,2,3,1,2,2,5,2,4,2,3
ST769,3,3,5,2,2,3,4,5,4,3,3,3,3,2,3,2,3,2,3,3,1,1,2,2,2,4,3,3,3,4,1,4,5,2,3,1
ST785,1,2,4,3,3,3,3,3,4,3,3,3,5,4,2,3,2,5,3,1,3,3,3,2,1,1,2,3,4,2,1,4,4,3,2,4
ST798,1,5,4,3,2,1,5,4,3,1,3,5,4,1,3,2,5,3,4,1,2,3,4,2,3,3,4,3,1,3,4,4,3,5,2,3
ST808,4,2,5,3,3,2,2,3,3,2,4,1,4,2,3,3,3,4,5,3,3,3,5,4,3,3,2,4,4,5,3,3,3,3,3,4
ST866,1,1,4,5,3,4,4,3,2,5,5,3,2,4,4,1,2,5,1,2,3,2,2,3,2,4,3,2,3,1,1,4,2,3,4,3
ST901,3,4,4,4,3,5,4,3,3,2,3,2,2,2,3,3,3,3,4,3,3,2,4,3,4,2,3,2,2,3,4,3,3,4,1,3
ST918,3,3,3,2,3,5,5,3,3,2,3,4,3,4,3,3,1,4,5,3,2,5,2,3,1,2,2,3,3,3,3,3,4,5,2,2
ST957,3,1,4,2,3,2,3,1,4,5,3,2,3,3,2,4,2,1,3,2,3,2,4,3,3,2,2,3,2,3,3,2,4,5,3,5
ST958,4,2,2,3,3,3,3,3,3,1,4,5,4,2,1,3,5,4,3,2,4,4,5,3,3,3,5,3,2,3,4,3,3,4,3,1
ST959,4,3,5,5,3,5,3,3,1,2,4,4,3,3,3,4,2,2,4,5,1,4,3,2,4,4,2,3,4,2,3,2,3,2,3,2
ST964,3,2,4,3,1,5,4,3,3,2,5,1,3,3,5,3,3,4,1,1,2,2,1,3,4,5,3,2,4,4,3,2,5,2,1,4
ST980,3,2,3,4,4,2,1,3,4,2,3,2,1,4,2,4,3,2,5,3,3,4,3,3,2,4,3,2,4,3,3,1,5,5,3,3
