courseId,Room1,Room2,Room3,Room4,Room5,Room6,Room7,Room8,Room9,Room10,Room11,Room12,Room13,Room14,Room15,Room16,Room17,Room18,Room19,Room20,Room21,Room22,Room23,Room24,Room25,Room26,Room27,Room28,Room29,Room30,Room31,Room32,Room33,Room34,Room35,Room36
MA830,2,3,2,3,3,4,4,3,5,3,5,2,4,3,4,5,5,3,3,3,4,3,4,1,3,3,1,1,3,2,4,5,2,4,3,3
MA835,3,4,0,0,4,3,3,1,2,0,3,1,3,1,4,0,3,0,5,0,4,3,2,3,4,3,4,2,2,3,3,3,3,4,3,2
MA839,3,0,0,0,0,1,3,3,2,0,2,3,4,3,3,5,2,3,0,2,3,1,3,1,3,3,1,4,3,3,3,1,3,3,5,4
MA840,1,0,0,2,3,2,3,0,0,3,0,5,0,0,2,0,3,3,0,0,3,1,0,1,3,3,3,1,5,3,3,2,4,1,2,3
MA842,5,1,1,4,4,4,0,3,3,3,5,3,1,0,5,0,0,0,1,3,4,3,4,4,3,4,4,3,3,2,3,3,5,2,4,2
MA843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,3,3,1,3,4,1,2,4,3,3,4
MA854,3,2,2,2,3,5,0,0,0,2,0,2,0,0,2,0,0,0,0,3,3,2,0,1,3,4,4,3,4,4,3,3,4,3,3,3
MA856,5,0,0,0,3,3,2,4,3,0,2,3,3,4,5,2,1,3,0,2,4,3,3,5,3,4,3,4,3,4,3,3,1,1,3,2
MA861,1,3,0,0,3,2,2,3,4,0,4,1,3,3,5,4,4,0,3,0,3,4,1,5,4,3,4,4,3,4,2,3,2,2,4,3
MA870,3,0,0,3,0,4,3,4,3,4,3,3,4,0,4,0,3,3,5,0,4,3,4,3,3,2,5,1,3,3,4,3,2,3,2,1
MA874,3,3,2,2,3,4,0,1,4,1,3,4,3,0,5,0,0,0,4,3,3,2,4,3,3,2,3,3,2,4,2,4,4,4,3,3
MA882,3,4,2,1,2,4,4,2,3,3,2,3,2,2,2,2,2,5,3,2,3,2,3,4,3,3,3,3,1,3,5,4,4,2,3,4
MA888,1,4,1,5,1,3,1,1,4,1,4,5,5,4,5,1,5,1,2,1,4,1,2,3,3,2,3,3,3,3,5,4,1,2,5,3
MA891,4,0,4,2,4,4,0,3,3,4,5,3,3,0,2,0,0,0,5,0,1,4,3,1,1,2,2,3,3,4,3,2,1,1,5,2
MA893,3,0,0,0,2,2,2,3,3,0,3,3,1,4,4,3,2,5,0,1,3,2,2,1,3,2,3,1,1,4,3,3,1,4,5,3
MA894,2,0,0,0,3,2,5,0,0,0,0,3,0,3,2,0,2,3,0,4,3,4,0,4,4,3,3,3,1,3,5,3,3,5,3,3
MA905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,3,4,4,5,2,3,3,3,1
MA906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,3,2,2,5,4,4,1,2,3
MA913,4,0,2,3,2,5,3,0,0,5,0,3,0,0,3,4,3,3,0,0,4,3,0,1,3,5,3,4,2,3,5,2,3,3,3,3
MA919,2,0,0,0,2,3,4,3,4,0,4,5,1,0,2,0,4,0,3,0,3,3,1,4,1,3,5,3,4,4,1,5,2,2,4,3
MA923,3,1,0,5,0,4,3,3,3,3,1,2,3,5,5,0,4,2,5,4,5,3,4,4,3,5,2,5,4,3,1,2,4,4,5,3
MA925,4,4,0,0,3,1,3,4,2,0,3,3,3,3,3,2,3,0,2,0,4,2,2,1,3,3,4,1,3,3,4,2,1,3,3,4
MA927,2,2,0,2,5,3,2,3,4,3,3,4,4,2,2,0,2,3,5,3,3,4,3,3,3,2,3,4,4,3,3,5,3,4,4,1
MA930,2,0,4,3,4,4,3,3,1,5,3,2,2,0,2,3,3,3,4,0,4,4,3,2,3,4,5,1,3,3,1,2,1,2,2,3
MA933,3,4,0,0,1,4,4,2,1,0,3,3,3,4,2,0,1,0,5,0,5,4,2,3,3,2,1,1,4,4,3,3,3,4,3,2
MA934,3,3,0,0,0,1,4,0,0,0,0,2,0,4,2,5,2,0,0,0,2,5,0,2,3,4,3,2,2,2,2,3,3,3,3,3
MA936,5,3,4,3,2,4,4,0,0,1,0,4,0,3,3,4,4,3,0,3,2,3,0,3,2,3,2,4,2,4,4,5,3,1,3,2
MA937,1,4,2,3,4,2,4,0,0,2,0,3,0,3,4,2,4,3,0,4,5,1,0,5,3,3,4,5,5,1,4,3,3,4,4,3
MA939,3,3,3,3,4,2,4,0,0,1,0,3,0,3,3,5,2,4,0,2,1,1,0,2,1,4,3,3,2,3,3,5,3,1,2,3
MA949,3,0,0,0,4,2,1,4,3,0,4,5,3,0,3,1,5,0,4,0,5,3,4,2,2,3,3,4,2,4,4,4,3,4,4,3
MA951,4,0,3,1,4,2,0,3,2,5,5,4,3,0,2,0,0,0,4,0,3,3,2,3,4,5,1,3,3,3,3,4,4,4,4,3
MA954,4,1,0,0,4,3,3,0,0,0,0,3,0,3,1,3,3,0,0,0,2,4,0,2,4,2,3,3,1,3,3,5,4,3,4,3
MA959,4,0,0,0,0,5,3,4,3,0,2,3,3,4,2,0,3,5,0,3,3,4,1,3,2,2,3,5,5,5,1,4,4,3,3,4
MA963,2,3,3,3,0,3,3,0,0,3,0,2,0,1,3,2,3,2,0,4,4,2,0,3,3,4,1,2,2,2,1,5,2,1,3,5
MA965,5,3,2,1,3,2,4,5,1,3,5,4,4,5,3,3,4,3,3,4,4,3,3,1,4,2,3,3,3,3,2,4,2,1,2,3
MA968,3,0,0,0,1,3,0,3,5,0,4,3,3,0,2,0,0,0,0,0,2,3,2,3,1,3,3,2,4,3,2,5,3,1,3,5
MA971,5,2,0,0,0,4,3,3,3,0,4,3,2,4,2,0,3,0,3,0,1,1,5,3,2,3,1,1,2,4,2,3,2,3,3,3
MA972,3,3,0,3,3,4,2,0,0,3,0,2,0,3,1,0,5,2,0,3,3,4,0,4,4,2,3,2,4,4,3,3,3,3,3,2
MA980,1,0,0,0,3,3,1,3,3,0,3,1,4,0,5,5,4,0,2,0,3,2,2,3,4,3,3,4,4,5,2,5,3,2,3,2
MA982,2,0,0,0,3,5,4,3,3,0,3,2,5,3,1,4,3,3,0,1,3,3,3,5,4,3,3,4,3,3,3,3,5,1,3,5
MA983,5,4,3,3,0,3,3,1,4,3,4,3,3,2,3,3,5,3,3,4,3,4,3,3,3,3,2,3,3,3,3,3,4,3,2,4
MA989,3,4,0,0,0,2,3,5,2,0,1,2,3,3,2,2,2,0,2,0,2,3,4,2,3,2,4,4,3,1,2,3,3,3,3,2
MA990,3,2,5,1,1,3,1,4,4,3,4,4,2,4,4,3,4,4,4,1,1,5,3,3,5,1,3,3,1,3,4,1,4,5,5,3
MA991,4,4,0,3,3,2,1,3,3,3,5,1,4,1,3,0,2,4,3,3,5,1,3,3,3,3,4,3,3,4,2,3,3,3,3,4
MA992,3,4,3,5,3,4,4,3,3,3,3,2,4,2,2,4,3,2,3,4,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4
MA995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,4,2,3,3,4,3,3,5,2,3,4
PY007,3,0,0,0,2,2,4,3,4,0,4,4,3,0,3,2,2,0,3,0,3,4,2,3,4,5,1,3,3,3,2,4,3,2,4,3
PY021,2,0,0,0,2,4,2,2,3,0,5,1,3,3,2,3,4,1,0,2,3,3,4,4,4,4,3,1,5,3,3,2,3,5,3,4
PY023,2,3,0,0,3,1,0,1,3,0,2,3,2,0,3,0,0,0,1,0,1,5,1,1,2,3,3,1,4,4,3,3,2,3,4,2
PY026,4,4,5,3,0,3,3,2,3,4,3,1,3,3,4,1,3,4,1,3,2,3,4,3,3,1,3,2,3,3,2,5,2,4,1,4
PY028,3,0,0,0,3,3,0,0,0,0,0,2,0,0,4,0,0,0,0,3,4,2,0,2,3,2,4,4,2,2,3,4,5,3,5,2
PY036,1,4,0,0,1,1,3,4,3,0,3,2,5,3,3,0,2,0,3,0,4,5,1,5,1,4,5,3,3,3,3,2,1,4,3,3
PY040,3,4,3,1,3,4,4,5,3,5,3,2,3,4,4,3,2,3,5,2,4,2,5,3,2,2,5,3,3,1,1,3,4,4,3,3
PY059,3,3,0,0,3,1,5,5,5,0,2,5,4,3,5,3,5,0,3,0,4,3,5,1,5,3,5,3,4,3,4,3,5,5,3,3
PY060,3,0,0,0,3,4,3,2,3,0,3,3,4,0,1,0,2,4,0,0,3,4,2,3,2,3,2,4,2,1,5,3,3,2,3,2
PY063,4,4,3,4,0,3,0,1,3,4,3,3,5,0,3,0,0,0,3,3,2,3,2,4,4,2,3,3,1,4,3,2,3,5,1,2
PY066,2,1,2,4,0,3,0,2,5,2,5,3,3,0,3,0,0,0,4,3,3,3,3,3,1,4,3,4,5,2,4,5,4,2,4,4
PY068,3,0,0,0,5,5,3,4,3,0,5,2,1,0,1,3,5,3,0,0,5,3,3,2,5,3,3,3,4,2,5,2,2,1,1,3
PY069,2,2,5,5,3,3,2,4,1,3,2,4,3,3,1,4,1,2,2,3,3,2,3,3,3,4,2,3,1,3,3,3,3,2,3,1
PY070,3,0,0,0,0,2,3,1,5,0,5,5,4,4,3,2,4,2,0,4,3,3,2,4,5,3,2,3,3,3,2,3,4,4,5,2
PY072,5,0,0,0,3,3,0,2,2,0,4,4,2,0,2,0,0,0,0,5,2,5,3,3,3,3,3,4,3,5,3,4,4,3,4,2
PY088,2,3,4,3,3,2,3,3,2,3,2,1,3,2,4,3,1,4,2,3,3,5,2,2,2,3,2,3,3,2,5,3,3,3,2,3
PY094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,5,3,4,4,2,4,1,3,2,3,4,3
PY096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,1,2,5,3,2,2,1,2,5,3,2
PY099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,5,3,4,4,5,3,2,3,3,3
PY100,3,2,3,2,4,5,4,3,1,2,3,5,3,4,2,3,4,3,4,4,3,4,3,3,3,2,3,3,2,3,3,4,3,3,5,3
PY101,2,4,0,0,0,3,1,3,4,0,3,2,4,2,1,0,4,0,2,0,5,3,2,5,4,3,4,1,3,2,4,5,5,3,3,5
PY106,4,0,0,0,3,2,0,4,2,0,4,1,5,0,1,0,0,0,0,3,3,4,4,4,2,3,3,2,3,1,3,2,3,2,4,2
PY109,4,1,0,0,2,4,5,0,0,0,0,3,0,4,5,2,3,0,0,0,4,2,0,2,4,1,5,3,4,2,3,1,4,3,4,4
PY110,1,3,2,1,3,2,3,2,2,3,3,1,3,3,3,4,4,3,3,2,2,3,5,2,1,3,1,3,1,5,4,2,2,5,4,5
PY112,3,0,0,0,0,4,3,2,3,0,1,3,3,4,1,4,2,3,0,4,1,2,2,3,3,1,3,2,1,1,5,3,2,3,2,3
PY113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1,3,5,3,3,3,4,3,3
PY116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,3,4,3,3,2,4,3,4,3,2
PY118,5,0,0,0,2,1,3,0,0,0,0,4,0,3,2,3,3,2,0,3,4,3,0,4,2,4,3,4,3,4,1,5,4,3,3,4
PY121,4,3,2,2,3,4,4,0,0,2,0,2,0,3,3,5,4,2,0,1,5,3,0,3,5,4,2,3,4,5,5,5,3,4,3,4
PY124,3,0,0,0,0,5,3,3,4,0,5,3,3,5,5,0,3,3,0,3,4,1,3,2,2,2,2,5,2,3,1,4,3,2,1,2
PY131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,2,4,3,3,3,3,2,2,4,3
PY132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,5,1,3,1,4,4,1,1,5,5,5
PY133,5,3,5,4,1,4,4,2,4,3,4,4,5,1,4,3,4,3,3,1,3,3,3,5,4,3,4,2,3,4,2,2,1,5,3,3
PY134,3,3,0,5,2,2,2,0,0,4,0,3,0,3,4,0,4,4,0,4,3,4,0,4,5,3,4,2,3,3,1,4,3,4,4,3
PY137,4,3,0,0,3,2,4,3,2,0,3,3,3,4,3,0,1,0,3,0,3,4,3,3,5,4,1,4,2,2,1,3,3,4,1,2
PY145,3,0,0,5,4,3,3,3,3,3,3,3,3,0,2,0,1,3,5,0,2,1,3,5,5,2,4,2,4,4,1,2,1,3,1,3
PY150,3,3,3,5,2,4,3,3,3,2,3,5,5,3,3,3,4,2,3,3,4,2,3,3,3,2,4,3,3,5,3,4,3,3,1,5
PY158,2,0,0,0,0,5,0,1,2,0,5,5,3,0,4,0,0,0,0,0,1,5,4,2,2,5,4,3,2,1,3,4,2,1,3,3
PY159,5,4,3,4,3,2,2,2,5,5,1,3,3,3,3,2,4,5,2,2,3,4,2,3,4,2,1,5,4,3,1,4,3,2,3,5
PY160,5,3,5,3,0,2,3,4,2,2,3,2,3,1,3,5,4,1,3,2,1,3,3,1,3,3,3,3,4,3,3,1,4,3,3,3
PY161,4,3,0,1,5,3,2,3,3,3,5,3,5,4,5,0,1,3,3,1,1,2,3,5,3,3,4,3,3,2,5,3,3,3,4,2
PY169,3,1,1,3,3,4,5,4,3,3,3,1,5,5,5,3,3,4,3,4,2,4,4,2,3,4,5,4,5,5,5,3,2,3,2,3
PY173,3,0,0,0,5,3,3,4,2,0,3,3,3,5,3,0,2,3,0,2,3,4,4,2,3,3,4,2,3,1,3,2,3,3,4,2
PY177,3,0,0,0,5,2,3,3,3,0,2,3,3,3,3,2,3,2,0,3,3,1,1,2,4,3,3,4,2,2,4,1,2,3,5,2
PY183,2,5,0,0,2,3,1,3,3,0,3,3,5,2,1,0,1,0,4,0,4,2,4,4,1,3,5,5,5,3,2,3,4,2,4,4
PY190,4,3,0,0,3,4,4,3,5,0,3,4,3,3,2,2,2,0,3,0,2,4,3,3,3,3,4,2,3,5,5,1,3,3,3,2
PY193,3,3,0,0,0,3,4,5,3,0,4,2,3,1,3,4,1,0,2,0,4,2,3,2,2,3,2,3,5,4,4,3,4,4,5,2
PY195,4,2,1,3,0,2,1,3,2,3,5,4,3,3,5,4,3,3,4,3,3,4,2,5,5,3,5,4,5,5,2,2,2,1,3,3
PY197,3,0,0,0,2,4,5,2,3,0,3,4,5,2,1,3,3,2,0,4,2,4,4,3,1,4,1,3,2,5,2,2,4,2,2,2
PY200,3,2,3,4,0,4,4,4,3,3,4,1,3,2,2,4,3,3,2,3,2,5,2,4,5,2,1,4,4,2,4,4,3,5,3,3
PY208,1,5,2,2,4,1,0,0,0,3,0,4,0,0,3,0,0,0,0,2,2,4,0,4,3,4,3,3,4,3,4,2,2,4,3,3
PY209,3,5,4,3,3,3,0,0,0,3,0,3,0,0,3,0,0,0,0,3,3,4,0,5,3,3,5,4,3,3,4,4,4,1,2,2
PY223,2,1,4,3,0,5,0,0,0,2,0,2,0,0,5,0,0,0,0,3,3,4,0,2,4,3,2,5,1,4,4,3,2,3,3,5
PY226,1,0,0,0,3,4,0,4,2,0,1,4,4,0,3,0,0,0,0,0,4,3,3,5,2,3,1,3,4,4,3,2,1,4,4,1
PY235,2,0,5,3,2,3,4,0,0,3,0,3,0,0,5,4,2,2,0,0,2,2,0,3,3,2,3,2,2,3,3,4,3,3,3,2
PY236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,2,3,4,2,3,1,2,3,3,2
PY246,1,0,0,0,3,2,3,0,0,0,0,3,0,0,1,0,2,0,0,0,5,5,0,2,3,3,5,3,3,3,2,3,3,3,4,2
PY250,3,1,2,3,1,2,4,3,1,5,5,2,5,3,5,5,3,2,5,3,3,3,3,5,4,1,1,1,3,4,3,3,2,3,2,2
PY251,3,1,5,5,4,3,4,5,2,3,4,3,4,3,3,3,2,1,2,2,1,4,3,3,2,2,1,5,2,1,3,3,4,4,4,4
PY257,2,1,1,4,0,5,3,0,0,3,0,3,0,4,3,4,5,3,0,1,5,2,0,5,2,1,2,2,3,2,1,4,1,2,2,1
PY268,2,4,1,1,3,1,0,1,3,3,3,3,3,0,4,0,0,0,3,2,3,4,5,3,2,2,3,3,2,4,2,3,3,5,3,3
PY273,3,3,0,0,4,5,3,3,3,0,2,3,2,1,4,2,3,0,4,0,3,3,1,4,2,3,1,4,4,3,1,5,3,1,2,2
PY275,2,2,5,2,3,4,3,0,0,3,0,3,0,2,3,2,1,1,0,2,4,5,0,4,3,4,3,5,5,3,2,3,3,5,4,4
PY276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,3,1,2,3,4,4,4,4,3,3
PY277,5,4,3,3,3,3,3,2,3,4,3,2,4,4,4,3,4,4,4,3,3,1,4,2,4,3,4,3,3,3,1,1,3,5,3,4
PY283,5,2,3,3,2,2,2,4,3,2,4,1,4,5,3,3,1,3,3,4,4,2,3,4,3,3,4,5,2,2,4,2,4,3,1,3
PY287,1,2,3,1,0,2,0,0,0,3,0,1,0,0,3,0,0,0,0,5,1,3,0,1,2,5,4,2,1,3,1,3,4,3,4,4
PY288,3,4,1,2,0,1,1,3,4,5,3,5,4,2,3,3,2,3,4,3,5,3,2,2,3,3,2,3,3,4,3,5,3,2,3,4
PY291,1,3,2,5,0,2,1,4,4,3,1,3,4,3,4,4,3,3,3,3,4,3,3,1,2,2,3,2,3,2,2,3,4,4,4,5
PY294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,4,3,5,1,4,3,4,5,4,3,3
PY295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,2,3,4,3,3,3,4
PY300,3,2,5,2,0,4,4,4,1,4,4,3,2,3,2,5,4,3,4,3,1,2,5,4,5,1,2,1,4,2,3,2,5,3,4,3
PY305,3,3,0,3,2,3,3,0,0,2,0,3,0,2,1,0,2,3,0,5,4,1,0,1,1,2,3,2,3,4,4,3,3,3,3,3
PY306,3,0,0,0,4,4,2,0,0,0,0,2,0,0,4,3,3,0,0,0,4,1,0,4,3,5,4,4,2,2,3,3,2,4,4,3
PY308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2,3,3,5,3,3,3,3,3,3,3
PY310,4,2,4,4,4,1,2,5,2,3,2,4,1,1,3,2,3,3,3,4,3,2,1,4,4,4,2,2,3,2,2,4,3,1,3,2
PY313,2,1,0,0,1,1,3,4,5,0,4,2,1,3,3,3,1,0,1,0,3,5,5,1,2,3,3,3,2,2,1,4,3,4,3,4
PY315,1,0,0,0,0,2,4,2,2,0,3,4,4,3,4,3,3,3,0,4,2,2,4,1,3,3,2,4,4,5,2,1,3,4,2,2
PY318,3,3,3,3,4,3,3,4,2,4,3,3,3,2,2,1,3,5,3,3,4,5,3,3,2,1,3,1,4,4,3,3,3,4,4,1
PY319,4,4,0,4,2,2,0,0,0,5,0,3,0,0,2,0,0,0,0,3,3,3,0,2,2,3,1,4,5,4,2,4,3,2,3,4
PY321,2,3,1,4,2,3,3,0,0,3,0,3,0,2,3,4,3,3,0,3,2,3,0,2,1,3,4,3,4,2,3,3,4,3,3,3
PY322,4,0,0,1,2,4,3,3,3,5,3,3,1,0,3,0,1,4,5,0,3,3,5,3,1,3,3,4,3,5,4,3,3,3,1,3
PY329,3,3,3,1,5,1,3,5,3,4,2,1,2,5,1,3,3,4,2,1,4,3,3,3,4,2,2,1,1,4,4,2,4,3,3,1
PY330,3,4,0,0,4,2,2,3,3,0,3,2,3,3,5,0,3,0,3,0,3,2,4,5,4,2,4,5,3,2,1,3,3,5,3,2
PY334,3,0,0,0,2,1,3,3,4,0,3,3,1,2,3,2,3,0,0,0,3,2,2,3,2,3,4,2,3,1,3,5,5,5,3,2
PY336,3,2,0,2,3,1,5,3,2,3,3,4,2,3,4,0,3,3,4,2,4,1,3,3,3,2,3,3,3,3,2,5,4,4,3,4
PY337,3,0,0,0,1,5,3,0,0,0,0,3,0,3,4,4,3,1,0,2,4,3,0,2,3,3,2,4,1,3,3,5,4,3,4,4
PY345,1,5,3,3,4,2,1,0,0,3,0,2,0,3,3,1,3,1,0,2,2,5,0,2,2,4,4,5,3,2,2,4,5,5,4,4
PY352,3,4,2,3,3,3,3,3,3,3,1,5,5,1,3,4,3,3,4,3,2,3,2,3,4,3,2,4,3,2,3,3,3,3,3,4
PY354,2,2,0,1,5,3,4,0,0,3,0,3,0,1,2,0,3,3,0,3,3,2,0,4,4,3,1,3,4,2,3,5,4,3,3,3
PY355,4,0,0,2,3,3,1,2,3,1,2,3,3,0,5,0,3,1,3,0,3,2,2,3,1,2,4,2,2,1,5,1,3,3,5,4
PY364,2,1,3,2,4,4,0,3,3,3,2,3,5,0,1,0,0,0,4,2,2,2,4,2,3,2,3,2,4,3,1,5,4,2,2,3
PY365,3,2,0,0,3,3,4,4,2,0,3,3,4,1,3,2,4,0,3,0,3,3,4,2,3,3,3,4,4,1,4,2,3,3,2,3
PY366,5,2,1,4,3,3,0,2,2,2,2,2,4,0,2,0,0,0,4,4,3,3,3,3,4,4,3,4,4,3,3,3,1,3,3,2
PY367,1,0,0,0,3,2,2,0,0,0,0,4,0,0,4,3,4,3,0,0,3,3,0,2,4,3,2,1,2,2,5,4,1,4,3,2
PY369,4,0,0,0,4,4,5,4,3,0,2,4,5,4,3,2,5,3,0,4,5,3,3,2,5,2,5,2,5,3,3,1,3,3,1,3
PY372,4,1,3,1,4,2,1,4,3,1,3,4,3,3,3,5,3,3,4,1,2,2,3,3,4,3,2,2,4,1,3,2,2,1,5,1
PY375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5
PY376,3,0,3,3,0,3,1,3,1,3,3,3,5,0,4,3,4,3,1,0,3,2,5,2,3,4,4,1,2,4,3,3,3,4,2,2
PY382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,5,5,1,4,3,3,3,5,3,2,4
PY384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,5,2,2,3,1,4,2,4
PY389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,4,2,2,4,3,4,5,1
PY396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2,1,1,3,3,2,3,3,3
PY398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,3,4,5,3,1,5,3
PY402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,1,2,5,1,2
PY410,2,3,0,1,5,4,3,2,3,4,5,2,3,3,2,0,4,5,1,2,4,3,3,3,3,1,3,2,5,3,4,5,1,2,4,4
PY416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,2,4,3,2,2,5,2,5,1,4
PY419,3,3,2,4,3,3,3,0,0,2,0,3,0,5,2,3,3,3,0,3,5,4,0,2,4,3,2,2,3,3,3,3,2,2,3,1
PY423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,4,5,3,5,4,3,3,3,3,2,3,1
PY426,3,3,3,3,2,3,1,2,4,2,2,4,2,2,3,3,2,3,3,3,4,5,3,5,3,3,4,5,5,4,3,2,3,4,1,2
PY428,3,4,0,0,5,3,4,3,4,0,5,3,2,4,4,1,3,0,3,0,3,3,4,3,3,4,2,3,3,1,4,3,5,3,1,3
PY429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2,3,3,5,3,5,3,2,3,2,2,2
PY433,1,2,3,1,1,2,5,3,3,3,3,2,3,4,3,4,2,4,3,3,3,2,3,3,1,2,3,5,3,2,5,1,2,3,1,3
PY438,2,3,2,4,4,5,1,3,4,5,3,5,2,3,2,2,2,3,3,2,1,5,3,2,2,2,2,2,2,3,4,1,2,4,2,4
PY439,3,4,0,4,0,3,2,2,4,2,3,2,3,2,3,0,1,5,3,3,2,3,3,3,4,4,3,1,5,1,4,1,5,1,1,3
PY440,3,0,3,4,0,4,0,2,3,4,2,2,5,0,3,0,0,0,2,0,4,3,3,3,3,5,2,2,5,1,4,5,2,3,2,3
PY444,3,3,0,0,3,3,4,5,4,0,2,1,3,4,1,2,1,0,5,0,3,3,4,4,2,3,3,4,2,4,3,2,3,1,5,2
PY446,5,4,0,2,3,5,4,3,3,3,5,5,2,5,5,0,3,4,5,3,3,3,2,5,2,4,3,1,3,1,5,2,4,3,3,2
PY449,1,4,4,2,4,3,2,4,3,3,2,3,2,2,2,3,3,1,3,1,5,4,4,2,5,5,3,1,3,2,3,5,4,3,3,5
PY450,2,4,1,3,4,3,0,3,3,2,3,5,2,0,3,0,0,0,3,4,3,5,4,3,3,4,4,3,2,3,4,3,5,4,3,2
PY462,2,3,2,1,0,3,4,3,3,3,3,4,3,3,5,2,4,3,3,1,4,2,3,4,3,3,3,4,3,3,3,2,3,3,3,2
PY474,4,0,0,0,0,3,3,2,3,0,3,2,3,0,5,0,4,5,0,0,4,4,4,5,2,3,3,3,4,2,3,5,2,3,3,1
PY480,2,3,1,3,2,4,0,4,2,1,3,1,4,0,2,0,0,0,3,3,3,2,4,2,3,4,3,1,4,3,3,3,2,4,2,3
PY484,3,4,0,1,4,3,3,5,3,3,3,3,4,3,3,0,3,3,2,2,2,4,4,3,5,2,4,2,1,1,3,4,4,3,1,1
PY487,5,1,4,1,2,2,2,3,2,5,1,4,3,1,2,3,3,3,3,3,3,1,4,2,2,2,2,3,3,2,1,1,3,4,3,4
PY489,3,2,4,4,0,4,3,3,3,3,3,2,5,5,2,3,4,1,2,3,1,4,4,4,4,3,2,1,4,4,3,4,1,3,3,2
PY493,4,4,3,3,3,4,3,0,0,3,0,4,0,3,3,2,1,4,0,1,5,2,0,3,3,2,4,2,3,4,1,4,3,2,3,3
PY494,1,3,0,0,3,3,0,2,3,0,3,4,3,0,3,0,0,0,2,0,2,3,4,2,4,3,2,4,2,3,4,3,4,5,3,2
PY496,4,3,3,3,4,3,2,4,4,1,3,5,2,2,3,3,3,2,3,5,3,1,4,3,3,5,2,3,2,1,3,5,4,2,3,4
PY505,2,2,2,3,1,3,4,4,3,2,4,5,2,5,4,5,3,5,2,2,2,3,1,3,3,1,4,2,1,3,2,4,3,2,3,3
PY507,2,3,4,3,2,5,3,3,3,2,2,3,2,3,3,4,4,2,4,5,3,3,5,4,3,4,2,3,4,2,3,2,4,4,3,2
PY508,3,0,2,5,1,3,3,2,1,3,2,2,3,0,4,5,4,5,3,0,2,4,3,4,3,1,4,3,2,5,4,3,5,4,2,5
PY512,3,2,0,1,0,2,1,3,3,3,3,3,2,4,4,0,3,3,5,5,1,5,1,3,3,3,3,3,2,5,1,3,4,4,4,3
PY514,3,0,0,0,0,1,2,4,2,0,3,3,2,3,3,4,3,2,0,2,3,5,3,2,3,5,4,4,3,3,2,5,2,2,4,3
PY515,3,4,0,3,1,3,0,4,3,3,4,3,2,0,4,0,0,0,5,2,3,2,4,4,3,2,4,1,1,4,4,3,3,5,1,2
PY520,4,2,2,3,4,2,3,3,2,3,4,4,3,2,1,1,4,4,4,3,1,4,5,3,4,4,4,1,5,4,4,5,3,1,4,2
