courseId,2025-03-03 10:00:00,2025-03-03 14:00:00,2025-03-04 10:00:00,2025-03-04 14:00:00,2025-03-05 10:00:00,2025-03-05 14:00:00,2025-03-06 10:00:00,2025-03-06 14:00:00,2025-03-07 10:00:00,2025-03-07 14:00:00,2025-03-10 10:00:00,2025-03-10 14:00:00,2025-03-11 10:00:00,2025-03-11 14:00:00,2025-03-12 10:00:00,2025-03-12 14:00:00,2025-03-13 10:00:00,2025-03-13 14:00:00,2025-03-14 10:00:00,2025-03-14 14:00:00,2025-03-17 10:00:00,2025-03-17 14:00:00,2025-03-18 10:00:00,2025-03-18 14:00:00,2025-03-19 10:00:00,2025-03-19 14:00:00,2025-03-20 10:00:00,2025-03-20 14:00:00,2025-03-21 10:00:00,2025-03-21 14:00:00,2025-03-24 10:00:00,2025-03-24 14:00:00,2025-03-25 10:00:00,2025-03-25 14:00:00,2025-03-26 10:00:00,2025-03-26 14:00:00,2025-03-27 10:00:00,2025-03-27 14:00:00,2025-03-28 10:00:00,2025-03-28 14:00:00,2025-03-31 10:00:00,2025-03-31 14:00:00,2025-04-01 10:00:00,2025-04-01 14:00:00,2025-04-02 10:00:00,2025-04-02 14:00:00
PY132,3,2,3,2,2,4,3,2,3,3,3,4,3,3,4,5,2,2,3,2,2,3,2,3,2,3,2,5,5,4,2,1,3,3,3,2,2,3,3,1,3,1,1,3,4,4
PY133,3,2,3,3,4,5,3,3,3,1,3,3,3,1,2,3,1,3,4,2,3,4,5,3,2,3,1,3,4,3,5,4,2,4,2,3,3,4,3,3,3,4,1,4,5,4
PY134,4,4,2,3,3,3,2,3,5,3,2,2,2,4,1,3,3,2,3,2,5,5,3,2,3,2,4,3,4,1,1,4,2,4,2,2,5,3,3,2,2,3,2,3,3,5
PY137,4,2,2,2,5,3,3,3,1,3,3,3,5,3,5,1,2,3,2,3,3,4,5,3,3,4,4,3,3,1,4,1,4,3,4,5,4,2,3,3,4,4,2,3,4,3
PY145,3,3,5,3,2,2,4,3,2,2,4,1,1,3,1,3,2,3,1,3,2,5,3,1,3,4,3,5,4,2,3,1,1,4,3,3,4,1,1,2,2,3,1,5,4,2
PY150,3,3,4,4,3,4,2,3,1,3,4,2,4,3,2,3,2,2,2,4,4,4,2,3,3,2,1,2,3,4,5,3,5,5,4,3,3,4,4,5,3,2,2,3,2,4
PY158,3,1,3,3,4,1,3,2,3,4,4,3,5,3,4,3,4,4,4,4,3,5,3,1,4,2,3,3,3,4,1,4,4,1,2,3,3,2,4,4,1,2,3,3,4,3
PY159,4,3,4,5,1,4,3,5,4,5,3,4,3,2,3,3,5,3,5,4,2,2,3,4,3,2,4,1,2,3,3,2,5,4,4,3,3,2,5,3,1,2,2,3,3,3
PY160,3,4,4,4,3,4,4,3,3,5,3,3,4,2,3,5,5,2,2,2,3,3,5,3,5,4,4,4,2,1,5,3,3,2,3,4,3,5,5,3,4,4,2,1,3,3
PY161,5,3,3,3,3,3,5,2,3,3,4,3,3,5,4,4,2,3,2,2,3,4,3,5,3,3,4,5,3,3,4,4,3,2,3,4,3,3,4,1,4,4,4,4,1,4
PY169,4,4,2,3,3,3,5,5,1,3,3,2,5,3,3,2,3,2,3,3,3,2,2,4,5,5,3,3,2,3,1,5,2,3,3,3,4,1,4,2,2,3,4,3,2,4
PY173,2,4,5,3,3,1,3,3,1,3,3,3,3,3,4,2,2,3,5,3,2,3,2,5,2,1,3,3,1,4,4,2,3,3,4,3,4,5,1,2,1,1,4,3,3,5
PY177,4,3,1,3,3,3,3,4,3,5,3,4,2,3,3,3,4,4,4,2,3,2,1,5,5,4,3,3,3,3,5,5,3,3,3,4,4,1,4,1,3,4,1,3,1,3
PY183,1,4,1,4,3,2,2,2,3,4,3,3,3,3,2,3,4,3,3,4,2,3,3,2,3,3,1,2,2,4,3,2,3,3,3,4,4,4,1,3,3,4,5,2,3,5
PY190,3,3,2,4,2,4,3,3,1,3,4,1,5,2,3,3,3,1,4,5,3,4,1,4,2,5,3,3,4,3,4,3,4,3,5,3,2,3,3,2,3,3,3,3,5,2
PY193,2,3,1,3,1,3,3,3,5,3,4,4,2,2,2,3,3,3,3,2,2,2,3,4,4,5,5,3,1,2,5,3,4,3,3,5,3,3,2,4,2,5,5,3,5,2
PY195,4,3,4,5,3,3,1,3,2,3,2,4,4,2,5,3,2,4,1,5,5,3,4,2,2,1,2,4,2,5,3,2,3,3,3,3,4,2,3,3,1,5,3,2,3,4
PY197,3,3,3,3,3,3,3,2,4,2,4,3,4,4,5,3,1,4,4,2,3,4,4,5,3,1,2,5,5,4,3,3,3,4,3,3,3,4,3,3,1,2,3,5,5,1
PY200,1,5,4,1,1,2,3,3,3,2,2,3,2,1,1,1,3,3,1,3,3,3,2,4,2,4,3,3,2,3,5,4,4,2,4,4,1,3,3,4,3,3,3,5,1,2
PY208,4,2,3,1,3,4,5,3,2,1,3,3,1,4,3,3,5,2,2,4,4,2,2,4,1,2,5,3,1,5,3,5,4,3,4,3,1,2,2,3,3,2,3,4,3,3
PY209,3,2,2,2,3,4,3,2,2,2,2,4,3,2,3,3,3,3,2,3,2,1,2,4,4,2,3,3,3,4,4,3,1,5,2,3,3,3,2,4,2,4,3,3,3,3
PY223,2,3,3,4,3,3,4,3,2,3,4,4,5,3,4,5,3,3,4,2,3,3,3,2,3,3,3,3,3,4,4,1,1,1,3,3,4,3,2,2,4,3,3,5,3,2
PY226,2,2,5,3,3,2,3,4,1,4,4,1,3,3,4,3,4,2,1,2,5,3,2,1,2,1,2,4,3,3,2,4,2,1,2,5,2,4,3,5,3,3,1,3,2,2
PY235,2,2,4,3,4,4,3,3,3,2,3,1,4,2,4,4,3,3,2,3,3,1,2,5,3,1,3,3,3,4,4,2,3,3,4,3,3,2,1,4,3,4,3,3,5,5
PY236,3,2,4,3,2,1,3,1,2,4,3,2,2,4,3,4,3,1,3,4,5,2,2,5,4,3,3,3,2,1,4,3,4,3,5,4,3,3,3,1,4,4,4,2,4,3
PY246,3,3,2,3,2,4,1,3,3,3,5,2,4,3,2,1,4,4,3,3,3,4,3,4,3,4,3,2,3,3,2,4,4,3,3,4,5,4,2,3,3,4,3,1,3,3
PY250,2,5,5,3,1,5,3,4,2,3,3,1,1,3,2,3,4,3,4,1,3,5,3,3,5,3,1,2,3,3,3,2,2,2,2,3,4,5,3,1,4,5,3,4,2,1
PY251,4,3,3,3,3,4,2,5,4,3,3,3,3,3,3,1,2,3,3,3,4,2,4,3,3,4,4,5,4,3,4,3,1,2,3,3,5,4,3,1,2,2,1,3,3,3
PY257,1,1,3,3,2,3,4,3,1,3,2,2,2,3,1,3,2,5,1,2,2,3,3,4,3,3,5,3,5,3,2,3,3,3,1,3,2,3,3,4,1,4,2,4,1,4
PY268,3,3,1,1,5,5,2,2,2,3,3,5,1,3,3,2,3,3,3,3,1,3,3,2,3,3,3,3,3,4,3,2,3,3,3,2,3,2,2,3,3,3,5,2,2,1
PY273,4,3,3,2,3,3,2,5,5,3,4,3,5,3,4,3,3,3,4,1,3,5,3,4,5,2,5,5,4,3,4,3,5,2,3,2,2,5,2,5,4,2,4,2,5,5
PY275,4,2,2,4,2,3,2,2,3,5,3,3,4,4,5,3,1,2,3,2,4,3,3,1,2,3,3,4,2,2,3,2,4,4,5,2,4,5,3,3,5,3,4,4,1,1
PY276,1,3,3,2,4,5,3,3,3,3,3,2,3,3,3,3,5,3,1,2,2,3,2,5,3,3,4,4,5,3,5,3,2,1,4,2,4,4,4,3,5,4,1,3,2,3
PY277,4,2,4,3,3,3,5,3,2,3,4,3,3,3,4,2,3,3,1,3,5,3,3,2,4,5,1,4,3,2,2,2,2,3,2,2,1,2,3,4,4,3,5,3,4,2
PY283,3,3,4,2,3,4,3,4,2,4,5,3,4,3,5,3,3,2,1,4,4,3,3,1,4,3,2,3,3,3,3,4,4,3,5,1,4,3,3,4,2,3,3,2,2,2
PY287,4,5,1,3,4,2,3,2,3,3,2,2,2,2,5,1,2,3,4,3,3,1,3,4,4,3,4,3,3,2,2,3,4,1,5,2,1,2,3,3,3,3,2,4,3,3
PY288,4,5,3,3,4,2,3,3,4,5,5,4,3,1,3,3,4,3,3,2,1,2,1,5,3,3,4,2,2,2,5,4,4,3,5,1,3,3,4,1,3,2,4,4,3,3
PY291,4,3,3,4,2,2,2,3,1,3,1,3,4,3,3,3,2,3,5,5,3,2,4,3,3,2,2,5,3,1,4,2,3,3,3,5,2,2,3,3,3,4,3,3,1,3
PY294,4,1,1,4,2,2,3,4,3,4,3,3,2,3,1,3,3,3,2,5,4,3,2,3,5,3,3,3,1,4,3,5,5,1,5,3,4,5,2,3,2,2,5,2,2,3
PY295,5,1,4,3,3,4,3,2,5,4,2,3,5,2,2,2,2,3,1,4,3,4,4,1,5,1,2,4,3,4,3,1,3,1,1,1,2,1,4,4,3,5,1,3,5,2
PY300,3,3,3,2,2,3,3,4,3,3,2,5,3,5,1,4,1,3,1,3,3,4,2,5,4,3,4,4,1,1,4,4,1,4,3,4,1,2,2,3,3,1,2,3,3,2
PY305,3,3,5,3,2,5,5,2,4,3,3,5,1,2,4,4,1,3,2,3,3,1,1,3,3,4,2,3,3,3,3,4,3,3,4,3,3,4,3,1,3,2,3,5,5,3
PY306,2,3,3,4,2,4,2,3,1,3,3,3,3,3,3,3,4,3,2,3,1,4,4,3,2,3,2,4,4,3,2,5,1,3,4,3,3,3,4,4,5,2,2,5,4,3
PY308,3,2,4,1,1,4,3,5,3,5,1,3,3,3,4,3,3,5,3,5,4,3,2,4,3,5,3,1,2,4,2,5,3,2,1,5,1,2,3,1,3,2,3,4,4,4
PY310,5,3,4,1,3,3,1,2,3,3,3,1,2,1,4,2,4,3,3,3,4,4,1,2,5,4,2,3,4,2,3,2,4,4,1,4,3,3,4,1,2,3,2,3,3,3
PY313,3,3,1,2,4,3,4,3,4,3,1,3,4,3,4,2,2,2,5,3,1,3,3,4,3,5,3,5,3,5,2,2,3,3,4,4,3,4,2,3,2,5,4,3,5,2
PY315,3,1,3,3,3,3,1,2,3,3,5,1,5,1,1,3,2,3,1,4,3,4,3,3,4,3,2,4,4,5,5,3,1,3,3,5,4,3,2,3,3,3,3,4,4,4
PY318,3,2,2,4,3,3,2,2,3,3,3,5,4,5,3,1,2,4,4,2,4,1,3,2,1,4,3,3,5,3,3,3,2,3,4,4,3,3,5,2,3,2,3,1,2,2
PY319,2,2,3,3,2,3,1,3,3,3,3,3,4,4,3,3,5,1,2,5,3,3,3,2,1,2,3,4,5,2,4,2,4,3,4,2,3,3,3,2,5,3,5,1,1,5
PY321,3,1,4,4,3,2,3,2,3,4,4,4,2,1,2,3,4,3,4,3,4,5,1,1,5,5,2,4,3,3,3,3,3,4,3,3,2,2,4,4,3,5,3,3,3,3
PY322,3,2,3,1,3,3,5,4,2,2,3,2,3,5,4,3,3,3,5,2,1,3,3,5,5,2,2,3,5,4,1,4,4,3,3,3,5,2,3,3,3,3,3,2,4,2
PY329,3,5,2,3,3,5,4,5,3,1,2,5,3,3,4,5,4,2,2,3,2,4,2,3,1,2,3,3,4,5,4,2,3,1,3,3,2,4,1,1,2,5,5,2,3,3
PY330,3,3,3,3,5,2,3,2,3,4,3,2,3,2,3,1,3,3,4,4,5,4,4,4,4,5,2,4,2,4,4,4,2,4,1,2,4,5,2,5,3,2,5,5,3,4
PY334,4,2,2,1,4,3,3,4,2,5,1,3,3,4,4,4,1,3,5,3,1,4,4,1,2,2,3,1,2,3,2,4,2,3,3,2,3,3,3,4,4,1,3,3,4,3
PY336,3,5,4,2,3,3,5,2,3,3,2,3,3,3,4,3,4,2,2,2,3,3,3,4,2,5,4,3,3,3,2,2,5,2,3,2,1,4,3,3,4,2,4,1,4,1
PY337,4,1,3,3,4,3,2,3,3,3,2,4,2,3,5,3,4,3,4,2,3,3,2,3,4,3,4,4,2,5,4,3,3,2,3,2,3,3,2,2,3,2,4,2,2,1
PY345,5,1,3,4,3,3,2,3,4,3,3,3,1,5,4,4,5,4,4,3,3,3,4,3,3,3,4,3,4,3,3,5,1,3,2,4,3,3,3,2,2,4,4,4,1,2
PY352,3,3,2,5,5,1,4,2,5,3,1,1,3,3,3,3,4,4,2,1,1,4,3,3,4,4,3,1,5,3,3,4,4,4,1,3,4,4,5,3,4,5,3,1,2,3
PY354,4,3,3,4,2,5,2,3,3,3,3,2,3,3,5,3,2,2,3,2,3,2,5,3,3,3,2,4,2,2,1,2,3,3,3,4,4,3,3,2,2,2,4,2,3,4
PY355,3,3,2,2,4,3,2,3,5,1,2,1,3,2,5,5,4,3,2,2,3,3,3,4,3,2,2,3,1,4,1,2,4,3,2,2,3,2,3,2,4,3,2,1,3,3
PY364,3,2,3,2,3,1,3,3,3,4,2,2,1,3,5,3,5,2,3,1,4,3,4,3,2,3,4,5,2,2,3,4,4,5,2,2,3,4,1,3,5,4,3,3,2,4
PY365,3,3,3,4,2,4,2,4,2,1,3,2,3,1,3,3,3,3,3,5,2,2,3,4,3,3,4,5,4,3,2,3,3,3,2,3,3,5,4,2,4,3,2,2,3,3
PY366,3,5,3,4,2,3,5,3,5,1,2,3,5,3,2,1,3,4,4,3,5,2,4,4,3,4,2,3,2,3,3,1,1,3,1,3,4,3,2,1,3,5,3,2,3,4
PY367,4,1,3,4,3,3,4,3,2,2,3,3,3,3,4,4,2,3,1,3,3,5,4,3,5,2,4,3,5,3,1,3,2,5,3,3,5,4,2,4,3,1,1,5,3,4
PY369,1,4,3,2,2,5,3,2,3,1,4,4,2,3,4,4,1,2,5,2,3,1,2,3,2,3,5,4,3,1,4,3,2,4,4,3,3,3,3,1,4,5,5,3,3,3
PY372,3,4,1,2,5,2,4,4,3,3,3,1,3,2,2,2,3,2,5,3,3,1,4,3,3,4,3,4,3,1,4,2,5,4,3,3,4,4,3,3,2,2,3,5,4,2
PY375,5,3,3,2,3,3,3,2,3,2,4,3,3,2,3,2,4,3,1,3,4,3,2,1,3,5,2,2,3,3,5,3,5,1,2,2,3,2,4,1,5,3,3,4,3,3
PY376,1,4,3,5,3,1,3,3,2,3,3,3,5,4,4,5,3,3,5,3,2,2,3,3,2,2,2,3,3,3,2,5,2,5,3,3,2,3,2,5,3,2,4,3,3,2
PY382,3,2,4,2,3,1,1,3,4,3,3,1,4,3,2,4,3,2,1,5,3,2,3,4,4,3,5,3,4,1,3,3,4,4,3,4,4,5,2,3,4,5,4,3,3,2
PY384,4,2,4,3,2,5,3,4,2,2,3,3,3,3,5,3,3,4,2,2,5,2,3,3,3,3,2,5,3,3,4,3,4,3,5,3,4,2,4,3,4,3,2,1,3,2
PY389,5,5,5,2,3,5,1,2,3,3,2,3,2,3,1,3,5,3,3,4,1,2,2,3,2,1,5,5,3,5,3,3,1,3,4,3,4,3,4,4,4,4,4,4,3,3
PY396,2,4,5,4,4,3,3,4,3,4,1,5,4,3,2,5,4,3,3,4,4,3,2,2,3,2,1,3,5,3,2,4,2,3,5,4,4,3,5,2,3,4,3,5,5,4
PY398,3,4,2,3,2,2,4,2,2,3,2,3,4,1,3,3,2,3,3,3,3,3,2,5,3,4,3,4,5,3,2,3,3,2,3,4,3,4,2,3,2,5,5,2,3,2
PY402,3,2,4,3,2,3,3,4,4,3,1,2,3,3,2,2,2,1,3,2,3,2,3,2,3,3,5,3,3,3,3,4,2,5,4,4,2,3,5,1,2,1,3,3,2,4
PY410,3,2,4,4,3,4,3,3,3,3,4,1,1,5,2,2,3,2,4,3,1,2,4,1,3,2,2,2,3,3,3,1,3,3,2,1,3,1,5,3,5,2,4,1,2,2
PY416,2,4,3,5,3,3,3,3,3,1,5,2,3,5,2,2,3,4,2,5,3,3,4,4,3,3,5,3,3,2,2,2,4,1,3,5,3,2,4,4,4,1,2,3,3,2
PY419,3,2,2,4,4,5,3,4,4,2,4,3,3,2,4,3,2,1,4,3,3,1,3,3,4,2,4,3,4,3,5,3,3,3,3,3,1,3,2,4,2,4,4,2,5,2
PY423,4,4,1,5,3,3,4,3,3,2,2,5,2,5,2,3,1,3,4,3,4,2,2,3,2,3,2,3,1,2,5,3,4,3,3,3,2,2,1,3,3,4,4,1,2,1
PY426,3,4,3,4,1,4,4,2,4,2,3,1,4,3,2,5,3,4,4,5,3,2,2,3,5,4,3,3,5,5,2,5,3,2,4,3,3,2,3,4,4,2,1,4,2,4
PY428,3,3,3,4,3,3,4,4,5,3,1,3,2,4,3,5,4,2,4,3,3,4,2,1,2,2,3,5,3,5,5,1,1,4,5,4,3,4,4,3,5,1,2,2,2,4
PY429,3,5,3,3,3,5,3,3,4,3,3,2,3,1,2,4,4,3,1,1,3,3,3,4,5,2,3,2,4,4,3,5,3,2,1,2,5,5,5,1,2,4,4,3,4,3
PY433,3,2,4,3,5,1,3,3,4,3,2,3,4,1,4,1,3,2,3,3,3,4,4,3,3,4,5,3,2,3,3,3,3,4,2,5,3,2,3,5,3,2,5,5,4,2
PY438,4,3,4,3,3,2,2,3,2,2,3,3,1,2,2,4,4,4,3,2,4,5,4,1,3,2,4,3,5,4,4,3,3,4,4,1,3,2,1,1,3,3,3,1,5,4
PY439,1,5,5,1,3,2,5,4,1,5,3,3,3,4,4,3,3,2,4,2,3,2,3,3,3,3,3,1,3,3,3,2,4,2,2,5,2,1,4,2,3,5,3,2,2,3
PY440,4,2,5,3,2,2,3,5,3,2,3,1,3,4,2,2,5,3,2,1,4,1,3,2,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,5,1,3,1,3,4,4
PY444,4,2,3,3,2,4,3,2,4,2,3,3,4,3,1,3,3,3,2,3,3,1,3,5,4,3,4,3,2,4,4,3,1,2,3,2,3,1,4,5,3,5,3,3,5,3
PY446,3,2,5,2,3,5,1,2,3,4,2,4,3,4,5,3,3,3,3,3,3,3,1,2,3,2,2,2,5,3,4,2,2,4,3,4,3,4,4,3,4,3,2,4,3,2
PY449,4,5,3,3,4,3,3,1,3,5,2,3,2,3,3,4,3,1,3,3,2,4,3,4,5,2,4,3,3,4,1,3,4,3,3,4,1,1,4,2,3,1,2,2,4,3
PY450,4,2,4,3,3,4,3,2,3,3,1,2,3,3,3,4,3,4,3,4,4,3,3,3,5,5,3,3,3,3,3,3,4,1,4,3,3,4,4,3,4,1,3,4,3,2
PY462,3,3,2,4,3,2,1,3,1,3,4,3,1,1,2,4,4,3,2,5,3,5,2,3,4,4,3,4,2,2,2,3,3,5,4,2,2,2,5,2,3,3,1,2,2,5
PY474,4,4,4,2,5,3,1,3,2,3,3,3,2,4,4,5,1,3,3,3,2,2,5,4,4,2,5,3,3,3,3,3,3,2,2,1,3,3,3,4,2,1,2,2,1,4
PY480,4,4,4,2,1,4,4,2,3,3,1,5,4,3,3,5,3,3,3,2,3,2,4,2,3,2,3,2,3,3,2,3,5,3,2,3,2,5,3,2,3,2,1,1,3,4
PY484,1,5,1,2,2,2,5,2,5,4,3,4,3,1,3,2,4,2,3,2,4,3,3,3,5,3,2,1,4,1,3,2,5,3,3,3,4,1,3,3,2,4,2,4,2,3
PY487,1,2,2,3,2,1,4,2,5,1,4,4,3,4,2,4,4,1,3,5,3,3,4,4,3,4,3,4,3,3,3,4,3,1,3,5,3,1,3,2,3,3,3,5,1,3
PY489,3,5,1,3,5,3,2,2,4,3,3,4,3,3,4,3,3,2,3,1,5,3,4,4,4,2,1,1,2,3,3,1,3,4,3,3,4,2,3,1,4,3,2,3,2,3
PY493,4,4,2,4,2,2,4,3,4,1,4,4,2,5,3,2,5,4,3,3,5,3,3,3,5,5,5,2,3,3,4,5,3,2,3,5,2,2,5,2,3,3,4,3,3,4
PY494,4,3,4,2,3,3,5,3,2,3,3,4,4,3,3,1,2,1,5,4,3,2,5,2,3,2,4,3,4,3,2,2,2,2,4,1,2,2,3,3,2,3,4,1,3,1
PY496,4,5,1,3,2,5,1,3,4,3,3,3,2,2,4,3,3,2,4,3,3,3,2,3,3,1,1,5,3,5,3,2,3,4,5,5,2,2,3,1,3,3,3,2,5,3
PY505,3,4,5,4,4,3,1,3,4,3,3,3,1,3,3,3,5,2,4,4,3,2,1,4,2,3,3,4,3,3,3,2,5,3,1,3,3,2,3,3,5,2,4,4,4,3
PY507,2,4,3,3,1,4,4,1,4,2,4,1,3,2,3,3,4,3,3,5,3,4,3,3,2,3,5,3,1,4,3,1,3,4,3,2,5,2,3,4,3,4,3,2,4,3
PY508,4,3,4,5,3,4,1,2,1,3,2,3,3,3,4,3,2,2,2,3,4,2,5,1,3,3,1,5,3,3,2,4,4,2,3,2,5,3,2,3,3,3,3,3,3,2
PY512,2,2,5,4,4,2,3,3,3,5,4,3,1,3,1,4,2,2,3,3,2,3,2,4,3,3,4,3,3,2,3,4,3,2,4,4,3,3,2,4,2,4,1,4,2,5
PY514,3,3,4,1,4,2,2,4,3,4,2,3,3,4,3,3,3,4,4,4,3,4,2,5,3,3,3,2,4,3,5,1,2,2,3,3,1,2,2,3,2,4,3,3,3,3
PY515,3,1,3,2,4,1,1,3,4,5,3,4,3,3,4,3,4,3,3,3,3,4,2,2,1,2,5,4,4,4,5,2,3,2,3,3,5,4,4,1,5,5,4,4,1,3
PY520,4,3,2,1,2,2,5,4,3,1,3,1,2,4,4,3,2,3,4,2,1,2,4,3,5,2,4,3,2,4,1,3,4,1,3,1,4,4,4,2,3,2,4,2,3,3
PY523,2,4,3,3,3,4,3,4,3,1,2,3,5,5,3,2,4,3,1,3,3,2,5,1,5,3,3,3,2,4,2,4,4,4,5,4,4,3,5,3,2,3,3,3,2,2
PY526,2,2,5,1,4,2,3,3,5,4,5,5,4,1,1,5,4,2,3,3,1,3,2,3,4,5,3,3,4,3,3,4,4,4,2,2,2,3,1,4,4,5,4,2,4,3
PY530,5,3,3,1,3,5,3,3,3,3,3,3,1,3,3,2,3,2,2,2,3,3,5,3,3,5,3,3,3,3,3,4,5,3,4,3,3,4,5,2,4,3,5,3,5,2
PY537,2,3,4,3,2,2,4,5,2,5,1,3,1,5,3,3,5,3,5,3,5,4,4,3,3,1,2,2,3,4,4,5,2,3,3,2,4,3,2,3,3,1,3,2,3,4
PY548,3,3,3,3,2,3,2,4,2,4,3,4,1,4,4,3,3,1,4,4,3,1,2,3,3,4,1,4,5,3,2,1,2,5,3,2,3,3,3,4,1,4,1,4,2,3
PY549,3,3,5,4,2,3,2,3,2,4,4,2,5,4,4,4,3,2,4,3,3,2,4,2,5,5,4,4,3,5,3,3,3,2,3,3,3,3,2,2,2,3,2,2,1,4
PY557,1,2,4,2,3,2,3,4,1,5,2,3,5,2,3,2,4,3,3,5,3,5,3,2,2,3,5,2,3,5,3,3,3,4,4,2,1,4,4,3,5,5,3,3,4,3
PY562,2,4,3,3,3,3,3,2,1,4,4,1,2,3,3,3,2,2,3,4,3,3,4,3,2,5,5,3,2,2,2,3,4,1,1,4,5,5,2,2,4,3,3,2,3,2
PY564,3,3,3,5,3,3,5,2,3,3,2,3,3,3,3,4,3,4,5,3,5,4,4,3,3,2,3,5,2,4,3,4,3,1,3,4,3,3,5,3,1,2,3,4,3,1
PY565,2,2,4,2,3,3,4,3,1,1,2,4,3,4,4,4,3,2,4,3,3,4,4,4,2,4,1,4,5,3,2,3,4,5,1,1,3,2,4,5,1,1,3,3,3,3
PY567,2,4,1,2,2,3,2,3,1,3,3,4,3,2,3,2,3,3,3,2,2,2,2,1,1,2,4,4,4,1,2,1,2,3,3,3,4,2,1,3,1,3,3,2,3,4
PY568,2,5,3,5,1,2,2,1,4,3,5,3,2,3,3,2,2,2,5,4,3,3,3,2,2,3,2,5,5,2,3,1,1,3,2,1,2,3,4,3,3,3,2,3,2,1
PY571,5,3,3,3,3,4,3,5,3,2,3,1,2,2,2,2,4,3,1,3,2,3,3,3,3,4,3,4,2,4,4,3,5,5,3,3,3,2,3,1,2,2,5,4,2,2
PY573,3,4,2,3,3,3,4,3,5,3,3,1,3,4,2,3,3,3,3,3,2,5,3,4,3,3,5,3,4,3,5,3,2,3,3,2,1,2,5,3,5,1,3,3,5,1
PY577,3,2,4,5,3,3,3,3,3,3,4,5,4,3,3,1,4,3,4,4,2,1,3,3,3,3,1,5,4,3,1,3,3,4,5,2,2,3,4,3,3,4,3,4,4,4
PY582,4,5,3,2,3,2,5,3,4,4,4,3,5,3,3,2,3,3,4,1,4,3,5,4,5,5,3,2,4,2,2,3,1,3,4,3,3,5,2,4,3,5,3,3,2,2
PY592,3,5,5,3,1,3,3,3,3,2,4,3,5,3,3,4,5,3,2,2,4,3,1,2,4,1,1,2,3,3,3,3,3,3,3,5,5,2,5,5,2,2,4,3,4,4
PY593,4,3,3,4,2,4,2,3,3,3,4,4,1,5,2,3,1,5,4,2,3,4,2,4,5,3,3,3,3,1,3,2,1,3,2,2,4,3,2,1,4,3,4,3,5,5
PY603,4,3,3,4,3,2,1,3,3,4,3,5,5,4,3,1,4,3,4,2,3,1,3,5,3,4,5,5,3,5,4,3,3,4,3,1,5,3,3,3,4,2,3,4,4,3
PY613,4,2,2,3,3,2,1,4,1,1,2,1,3,4,1,2,2,2,4,3,4,3,4,2,3,3,3,3,1,3,2,2,2,4,3,2,2,3,3,3,4,2,3,5,3,4
PY614,2,3,2,3,3,2,4,3,3,3,3,4,2,3,3,3,3,4,5,3,3,2,3,4,5,3,5,1,4,3,5,2,1,3,3,3,2,4,2,2,2,2,3,2,2,3
PY615,3,2,2,3,3,2,2,3,2,2,4,3,2,2,4,1,2,4,5,1,3,4,3,4,3,3,1,3,2,4,4,2,1,3,3,4,3,2,1,4,5,3,3,3,3,4
PY622,5,3,3,2,5,2,5,3,2,3,3,3,3,4,5,2,1,1,4,3,2,4,2,4,3,1,3,3,3,2,3,3,1,5,3,2,3,4,5,4,3,2,3,5,3,2
PY623,3,3,3,1,3,4,3,4,2,2,5,4,1,5,3,2,2,3,1,3,5,4,4,2,3,1,3,2,2,2,3,3,3,2,2,3,3,2,4,4,2,3,3,3,2,3
PY625,2,2,2,4,3,4,2,3,3,4,3,3,5,1,3,1,4,3,3,3,1,2,2,3,3,4,3,3,3,3,4,3,3,3,4,2,3,4,3,3,5,1,3,1,3,1
PY628,2,2,2,2,5,4,4,4,2,2,3,2,1,3,3,3,4,4,3,2,3,2,5,3,3,5,2,5,2,2,5,3,2,4,4,4,2,3,4,3,3,3,1,3,5,2
PY630,3,2,4,4,4,3,3,3,4,3,1,3,2,4,3,2,5,2,3,4,3,3,5,2,3,3,2,1,3,3,3,2,2,3,3,3,4,3,4,2,4,3,3,4,3,3
PY633,3,3,2,1,3,2,2,3,4,4,1,4,4,1,3,5,3,2,3,1,3,5,3,3,2,3,1,3,2,3,3,3,4,4,3,2,4,3,4,2,3,2,3,3,5,4
PY635,2,3,5,2,2,3,4,3,4,3,3,2,3,1,3,3,2,3,2,2,2,4,4,3,3,3,5,5,3,3,4,3,2,2,2,3,3,2,4,5,1,2,4,3,2,4
PY636,2,3,3,4,4,4,4,4,4,5,2,1,4,3,4,3,5,1,3,3,2,4,4,2,2,3,1,2,2,2,4,3,2,2,5,3,3,1,3,3,4,3,3,5,2,4
PY637,4,4,4,5,4,1,3,5,2,4,2,2,2,1,1,4,3,3,2,3,5,5,4,3,3,1,4,3,3,2,4,5,1,5,2,3,4,2,3,3,5,4,4,3,5,3
PY638,2,2,4,2,5,4,1,1,2,3,1,3,4,1,3,3,3,4,3,3,2,2,5,3,1,2,3,5,1,2,4,2,2,3,4,3,3,1,1,2,3,3,5,3,2,2
PY643,4,3,4,4,1,5,3,2,2,3,1,3,3,1,3,3,5,3,2,3,3,4,1,2,1,3,4,5,3,2,4,1,2,2,5,3,2,2,3,3,3,2,3,2,1,3
PY645,3,3,2,2,3,3,3,5,2,4,3,3,2,1,3,3,1,4,5,3,5,4,3,1,5,4,3,3,3,3,3,3,5,4,4,3,3,4,5,1,4,5,4,2,3,3
